State,ST,City ST,Lat,Lng,City
Alabama,AL,McDonald Chapel AL,33.5189,-86.9384,McDonald Chapel
Alabama,AL,McIntosh AL,31.265,-88.0284,McIntosh
Alabama,AL,McKenzie AL,31.5429,-86.7246,McKenzie
Alabama,AL,McMullen AL,33.1481,-88.1757,McMullen
Alabama,AL,McWilliams AL,31.831,-87.0939,McWilliams
Alabama,AL,Meadowbrook AL,33.3932,-86.7041,Meadowbrook
Alabama,AL,Megargel AL,31.3781,-87.4307,Megargel
Alabama,AL,Melvin AL,31.9304,-88.4589,Melvin
Alabama,AL,Memphis AL,33.1369,-88.3008,Memphis
Alabama,AL,Mentone AL,34.5663,-85.5842,Mentone
Alabama,AL,Meridianville AL,34.8729,-86.5722,Meridianville
Alabama,AL,Midfield AL,33.4552,-86.9226,Midfield
Alabama,AL,Midland City AL,31.3157,-85.4937,Midland City
Alabama,AL,Midway AL,32.0764,-85.5244,Midway
Alabama,AL,Mignon AL,33.1948,-86.265,Mignon
Alabama,AL,Millbrook AL,32.5033,-86.3729,Millbrook
Alabama,AL,Miller AL,32.1565,-87.7856,Miller
Alabama,AL,Millers Ferry AL,32.0996,-87.3675,Millers Ferry
Alabama,AL,Millerville AL,33.1926,-85.9303,Millerville
Alabama,AL,Millport AL,33.5586,-88.0817,Millport
Alabama,AL,Millry AL,31.6256,-88.3191,Millry
Alabama,AL,Minor AL,33.539,-86.9402,Minor
Alabama,AL,Minter AL,32.0779,-86.9936,Minter
Alabama,AL,Mitchell AL,32.2463,-85.9377,Mitchell
Alabama,AL,Mobile AL,30.6782,-88.1161,Mobile
Alabama,AL,Monroeville AL,31.5164,-87.328,Monroeville
Alabama,AL,Montevallo AL,33.1254,-86.848,Montevallo
Alabama,AL,Montgomery AL,32.347,-86.2663,Montgomery
Alabama,AL,Moody AL,33.5986,-86.4963,Moody
Alabama,AL,Moores Bridge AL,33.4487,-87.7936,Moores Bridge
Alabama,AL,Moores Mill AL,34.8491,-86.5221,Moores Mill
Alabama,AL,Mooresville AL,34.627,-86.88,Mooresville
Alabama,AL,Morgan City AL,34.472,-86.5697,Morgan City
Alabama,AL,Morris AL,33.7467,-86.8039,Morris
Alabama,AL,Morrison Crossroad AL,33.4265,-85.4933,Morrison Crossroad
Alabama,AL,Mosses AL,32.1802,-86.6888,Mosses
Alabama,AL,Moulton AL,34.4843,-87.2831,Moulton
Alabama,AL,Moulton Heights AL,34.5973,-87.0145,Moulton Heights
Alabama,AL,Moundville AL,32.997,-87.6272,Moundville
Alabama,AL,Mount Andrew AL,31.9713,-85.5247,Mount Andrew
Alabama,AL,Mount Olive AL,33.6778,-86.8726,Mount Olive
Alabama,AL,Mount Vernon AL,31.089,-88.0137,Mount Vernon
Alabama,AL,Mountain Brook AL,33.4871,-86.7401,Mountain Brook
Alabama,AL,Mountain Creek AL,32.7107,-86.4789,Mountain Creek
Alabama,AL,Movico AL,31.0628,-88.0266,Movico
Alabama,AL,Mulga AL,33.5528,-86.9735,Mulga
Alabama,AL,Munford AL,33.5287,-85.953,Munford
Alabama,AL,Muscle Shoals AL,34.7426,-87.6336,Muscle Shoals
Alabama,AL,Myrtlewood AL,32.2521,-87.9492,Myrtlewood
Alabama,AL,Nanafalia AL,32.1114,-87.9957,Nanafalia
Alabama,AL,Nances Creek AL,33.8588,-85.6733,Nances Creek
Alabama,AL,Napier Field AL,31.3149,-85.455,Napier Field
Alabama,AL,Natural Bridge AL,34.0904,-87.6014,Natural Bridge
Alabama,AL,Nauvoo AL,33.9873,-87.4876,Nauvoo
Alabama,AL,Nectar AL,33.9686,-86.6346,Nectar
Alabama,AL,Needham AL,31.987,-88.3366,Needham
Alabama,AL,New Brockton AL,31.3784,-85.9228,New Brockton
Alabama,AL,New Hope AL,34.537,-86.4128,New Hope
Alabama,AL,New Market AL,34.8892,-86.4226,New Market
Alabama,AL,New Site AL,33.0283,-85.7801,New Site
Alabama,AL,Newbern AL,32.592,-87.5331,Newbern
Alabama,AL,Newton AL,31.3423,-85.5893,Newton
Alabama,AL,Newtonville AL,33.5454,-87.8014,Newtonville
Alabama,AL,Newville AL,31.4206,-85.3367,Newville
Alabama,AL,Normal AL,34.789,-86.5719,Normal
Alabama,AL,North Bibb AL,33.204,-87.1531,North Bibb
Alabama,AL,North Courtland AL,34.6788,-87.3083,North Courtland
Alabama,AL,North Johns AL,33.368,-87.1009,North Johns
Alabama,AL,Northport AL,33.2584,-87.5981,Northport
Alabama,AL,Notasulga AL,32.5569,-85.6695,Notasulga
Alabama,AL,Oak Grove AL,33.1928,-86.3036,Oak Grove
Alabama,AL,Oak Hill AL,31.9216,-87.0852,Oak Hill
Alabama,AL,Oakman AL,33.7141,-87.389,Oakman
Alabama,AL,Odenville AL,33.6979,-86.4228,Odenville
Alabama,AL,Ohatchee AL,33.7878,-86.0278,Ohatchee
Alabama,AL,Oneonta AL,33.9385,-86.4936,Oneonta
Alabama,AL,Onycha AL,31.2246,-86.2785,Onycha
Alabama,AL,Opelika AL,32.6621,-85.3773,Opelika
Alabama,AL,Opp AL,31.2848,-86.257,Opp
Alabama,AL,Orange Beach AL,30.2941,-87.5851,Orange Beach
Alabama,AL,Orion AL,31.9588,-86.0055,Orion
Alabama,AL,Orrville AL,32.3068,-87.2454,Orrville
Alabama,AL,Our Town AL,32.8304,-85.9687,Our Town
Alabama,AL,Overbrook AL,33.1218,-86.1983,Overbrook
Alabama,AL,Owens Cross Roads AL,34.5846,-86.4574,Owens Cross Roads
Alabama,AL,Oxford AL,33.5963,-85.8718,Oxford
Alabama,AL,Ozark AL,31.4508,-85.6473,Ozark
Alabama,AL,Paint Rock AL,34.6602,-86.3307,Paint Rock
Alabama,AL,Panola AL,32.9478,-88.2675,Panola
Alabama,AL,Parrish AL,33.7323,-87.2802,Parrish
Alabama,AL,Peachburg AL,32.1638,-85.6241,Peachburg
Alabama,AL,Pelham AL,33.3117,-86.7569,Pelham
Alabama,AL,Pell City AL,33.5609,-86.2669,Pell City
Alabama,AL,Pennington AL,32.1994,-88.0494,Pennington
Alabama,AL,Penton AL,33.009,-85.4721,Penton
Alabama,AL,Perdido AL,31.0034,-87.6323,Perdido
Alabama,AL,Perdido Beach AL,30.3555,-87.5041,Perdido Beach
Alabama,AL,Perote AL,31.9477,-85.7052,Perote
Alabama,AL,Peterman AL,31.5837,-87.2631,Peterman
Alabama,AL,Peterson AL,33.2326,-87.4236,Peterson
Alabama,AL,Petersville AL,34.8554,-87.6917,Petersville
Alabama,AL,Petrey AL,31.8495,-86.2057,Petrey
Alabama,AL,Phenix City AL,32.4586,-85.025,Phenix City
Alabama,AL,Phil Campbell AL,34.3519,-87.7062,Phil Campbell
Alabama,AL,Pickensville AL,33.2336,-88.2743,Pickensville
Alabama,AL,Piedmont AL,33.9267,-85.6157,Piedmont
Alabama,AL,Pike Road AL,32.2909,-86.0917,Pike Road
Alabama,AL,Pinckard AL,31.3173,-85.543,Pinckard
Alabama,AL,Pine Apple AL,31.8722,-86.9891,Pine Apple
Alabama,AL,Pine Hill AL,31.9858,-87.5875,Pine Hill
Alabama,AL,Pine Level AL,32.5797,-86.4529,Pine Level
Alabama,AL,Pine Ridge AL,34.449,-85.7808,Pine Ridge
Alabama,AL,Pinson AL,33.7064,-86.6654,Pinson
Alabama,AL,Pisgah AL,34.6844,-85.846,Pisgah
Alabama,AL,Pittsview AL,32.1882,-85.1633,Pittsview
Alabama,AL,Plantersville AL,32.6568,-86.9244,Plantersville
Alabama,AL,Pleasant Gap AL,33.9876,-85.52,Pleasant Gap
Alabama,AL,Pleasant Grove AL,33.4936,-86.9782,Pleasant Grove
Alabama,AL,Pleasant Site AL,34.542,-88.0653,Pleasant Site
Alabama,AL,Pletcher AL,32.7029,-86.785,Pletcher
Alabama,AL,Plevna AL,34.9618,-86.4167,Plevna
Alabama,AL,Point Clear AL,30.4903,-87.9095,Point Clear
Alabama,AL,Pollard AL,31.0235,-87.1736,Pollard
Alabama,AL,Portersville AL,34.3212,-85.8208,Portersville
Alabama,AL,Powell AL,34.5325,-85.8979,Powell
Alabama,AL,Prattville AL,32.4602,-86.4595,Prattville
Alabama,AL,Priceville AL,34.524,-86.8859,Priceville
Alabama,AL,Prichard AL,30.7735,-88.1301,Prichard
Alabama,AL,Providence AL,32.3424,-87.7761,Providence
Alabama,AL,Putnam AL,32.0181,-88.0331,Putnam
Alabama,AL,Pyriton AL,33.3632,-85.8339,Pyriton
Alabama,AL,Ragland AL,33.7469,-86.1384,Ragland
Alabama,AL,Rainbow City AL,33.9337,-86.0923,Rainbow City
Alabama,AL,Rainsville AL,34.4939,-85.8435,Rainsville
Alabama,AL,Ramer AL,32.0504,-86.2214,Ramer
Alabama,AL,Ranburne AL,33.5259,-85.339,Ranburne
Alabama,AL,Randolph AL,32.8996,-86.9108,Randolph
Alabama,AL,Range AL,31.3127,-87.2355,Range
Alabama,AL,Ray AL,32.879,-86.035,Ray
Alabama,AL,Red Bay AL,34.4358,-88.1362,Red Bay
Alabama,AL,Red Hill AL,32.6851,-85.943,Red Hill
Alabama,AL,Red Level AL,31.4055,-86.6084,Red Level
Alabama,AL,Reece City AL,34.0772,-86.0346,Reece City
Alabama,AL,Reeltown AL,32.5788,-85.8189,Reeltown
Alabama,AL,Reform AL,33.3788,-88.0173,Reform
Alabama,AL,Rehobeth AL,31.1244,-85.4386,Rehobeth
Alabama,AL,Repton AL,31.4097,-87.2394,Repton
Alabama,AL,Ridgeville AL,34.0569,-86.1029,Ridgeville
Alabama,AL,River Falls AL,31.3524,-86.5412,River Falls
Alabama,AL,Riverside AL,33.6171,-86.2042,Riverside
Alabama,AL,Riverview AL,31.0586,-87.0708,Riverview
Alabama,AL,Roanoke AL,33.1453,-85.3694,Roanoke
Alabama,AL,Robertsdale AL,30.5533,-87.706,Robertsdale
Alabama,AL,Rock Creek AL,33.4772,-87.0812,Rock Creek
Alabama,AL,Rock Mills AL,33.1563,-85.2861,Rock Mills
Alabama,AL,Rockford AL,32.8896,-86.215,Rockford
Alabama,AL,Rockledge AL,34.0893,-86.1128,Rockledge
Alabama,AL,Rockville AL,31.4058,-87.8443,Rockville
Alabama,AL,Rogersville AL,34.8251,-87.2821,Rogersville
Alabama,AL,Rosa AL,33.9885,-86.5036,Rosa
Alabama,AL,Rosalie AL,34.6998,-85.7686,Rosalie
Alabama,AL,Russellville AL,34.5056,-87.7282,Russellville
Alabama,AL,Rutledge AL,31.724,-86.302,Rutledge
Alabama,AL,Safford AL,32.2879,-87.3714,Safford
Alabama,AL,Saginaw AL,33.2162,-86.7919,Saginaw
Alabama,AL,Saint Florian AL,34.8702,-87.6239,Saint Florian
Alabama,AL,Saint Stephens AL,31.5472,-88.0558,Saint Stephens
Alabama,AL,Saks AL,33.7119,-85.8535,Saks
Alabama,AL,Salem AL,32.5968,-85.2386,Salem
Alabama,AL,Salitpa AL,31.6296,-88.02,Salitpa
Alabama,AL,Samantha AL,33.4223,-87.6053,Samantha
Alabama,AL,Samson AL,31.1124,-86.0462,Samson
Alabama,AL,Sand Rock AL,34.2302,-85.7715,Sand Rock
Alabama,AL,Sanford AL,31.3007,-86.3976,Sanford
Alabama,AL,Saraland AL,30.8439,-88.0954,Saraland
Alabama,AL,Sardis AL,32.2876,-86.9858,Sardis
Alabama,AL,Sardis City AL,34.1749,-86.1125,Sardis City
Alabama,AL,Satsuma AL,30.8579,-88.0634,Satsuma
Alabama,AL,Sawyerville AL,32.7518,-87.7295,Sawyerville
Alabama,AL,Scottsboro AL,34.6438,-86.0491,Scottsboro
Alabama,AL,Seaboard AL,31.3213,-88.1886,Seaboard
Alabama,AL,Seale AL,32.2974,-85.1688,Seale
Alabama,AL,Section AL,34.5816,-85.9849,Section
Alabama,AL,Selma AL,32.4166,-87.0336,Selma
Alabama,AL,Selmont AL,32.3951,-87.0083,Selmont
Alabama,AL,Seminole AL,30.5152,-87.4739,Seminole
Alabama,AL,Semmes AL,30.7854,-88.2317,Semmes
Alabama,AL,Shady Grove AL,31.9096,-86.1625,Shady Grove
Alabama,AL,Sheffield AL,34.7556,-87.7008,Sheffield
Alabama,AL,Shelby AL,33.1068,-86.5825,Shelby
Alabama,AL,Shiloh AL,34.4638,-85.878,Shiloh
Alabama,AL,Shopton AL,32.1171,-85.9422,Shopton
Alabama,AL,Short Creek AL,33.5512,-87.1014,Short Creek
Alabama,AL,Shorter AL,32.4076,-85.9412,Shorter
Alabama,AL,Shorterville AL,31.5702,-85.1013,Shorterville
Alabama,AL,Silas AL,31.7678,-88.3258,Silas
Alabama,AL,Silverhill AL,30.5455,-87.7494,Silverhill
Alabama,AL,Sims Chapel AL,31.2365,-88.1435,Sims Chapel
Alabama,AL,Sipsey AL,33.8225,-87.0834,Sipsey
Alabama,AL,Skyline AL,34.7987,-86.1229,Skyline
Alabama,AL,Slocomb AL,31.1103,-85.5954,Slocomb
Alabama,AL,Smiths Station AL,32.5285,-85.096,Smiths Station
Alabama,AL,Smoke Rise AL,33.879,-86.8241,Smoke Rise
Alabama,AL,Snead AL,34.1163,-86.3897,Snead
Alabama,AL,Snow Hill AL,32.0046,-87.0072,Snow Hill
Alabama,AL,Snowdoun AL,32.2415,-86.2964,Snowdoun
Alabama,AL,Society Hill AL,32.4265,-85.4452,Society Hill
Alabama,AL,Somerville AL,34.4687,-86.7956,Somerville
Alabama,AL,South Vinemont AL,34.2347,-86.8642,South Vinemont
Alabama,AL,Southside AL,33.9007,-86.0237,Southside
Alabama,AL,Spanish Fort AL,30.7257,-87.8602,Spanish Fort
Alabama,AL,Sprague AL,32.1329,-86.27,Sprague
Alabama,AL,Spring Garden AL,33.973,-85.5558,Spring Garden
Alabama,AL,Spring Hill AL,31.691,-85.9605,Spring Hill
Alabama,AL,Springville AL,33.7643,-86.4749,Springville
Alabama,AL,Spruce Pine AL,34.3928,-87.7294,Spruce Pine
Alabama,AL,Standing Rock AL,33.0863,-85.2449,Standing Rock
Alabama,AL,Stanton AL,32.7357,-86.8997,Stanton
Alabama,AL,Stapleton AL,30.7394,-87.7948,Stapleton
Alabama,AL,Steele AL,33.937,-86.2004,Steele
Alabama,AL,Sterrett AL,33.4491,-86.4645,Sterrett
Alabama,AL,Stevenson AL,34.8487,-85.8437,Stevenson
Alabama,AL,Stewartville AL,33.0725,-86.2658,Stewartville
Alabama,AL,Stockton AL,30.9946,-87.86,Stockton
Alabama,AL,Stroud AL,33.0548,-85.3308,Stroud
Alabama,AL,Sulligent AL,33.8912,-88.1266,Sulligent
Alabama,AL,Sumiton AL,33.7503,-87.0483,Sumiton
Alabama,AL,Summerdale AL,30.4785,-87.6905,Summerdale
Alabama,AL,Summit AL,34.2045,-86.4942,Summit
Alabama,AL,Sunny South AL,31.9649,-87.64,Sunny South
Alabama,AL,Susan Moore AL,34.0799,-86.4234,Susan Moore
Alabama,AL,Suttle AL,32.5362,-87.1797,Suttle
Alabama,AL,Sweet Water AL,32.1049,-87.8612,Sweet Water
Alabama,AL,Sycamore AL,33.2512,-86.2025,Sycamore
Alabama,AL,Sylacauga AL,33.1779,-86.2606,Sylacauga
Alabama,AL,Sylvan Springs AL,33.5287,-87.0312,Sylvan Springs
Alabama,AL,Sylvania AL,34.5621,-85.8048,Sylvania
Alabama,AL,Talladega AL,33.4329,-86.0976,Talladega
Alabama,AL,Talladega Springs AL,33.1191,-86.4421,Talladega Springs
Alabama,AL,Tallassee AL,32.5314,-85.8912,Tallassee
Alabama,AL,Tanner AL,34.7315,-86.9706,Tanner
Alabama,AL,Tarrant AL,33.5941,-86.7684,Tarrant
Alabama,AL,Taylor AL,31.1657,-85.4697,Taylor
Alabama,AL,Tennant AL,33.2682,-85.4569,Tennant
Alabama,AL,Tensaw AL,31.1568,-87.7992,Tensaw
Alabama,AL,Texasville AL,31.7152,-85.4244,Texasville
Alabama,AL,Thach AL,34.9198,-86.8928,Thach
Alabama,AL,The Colony AL,33.9457,-86.9017,The Colony
Alabama,AL,Theodore AL,30.5408,-88.1885,Theodore
Alabama,AL,Thomaston AL,32.2683,-87.6237,Thomaston
Alabama,AL,Thomasville AL,31.9111,-87.7418,Thomasville
Alabama,AL,Thorsby AL,32.9169,-86.7202,Thorsby
Alabama,AL,Tibbie AL,31.3628,-88.2471,Tibbie
Alabama,AL,Tillmans Corner AL,30.5818,-88.2128,Tillmans Corner
Alabama,AL,Town Creek AL,34.6718,-87.4063,Town Creek
Alabama,AL,Toxey AL,31.9107,-88.3092,Toxey
Alabama,AL,Trafford AL,33.8194,-86.7467,Trafford
Alabama,AL,Triana AL,34.5904,-86.7418,Triana
Alabama,AL,Trinity AL,34.6005,-87.0838,Trinity
Alabama,AL,Troy AL,31.8021,-85.9665,Troy
Alabama,AL,Trussville AL,33.6389,-86.5832,Trussville
Alabama,AL,Tunnel Springs AL,31.6427,-87.24,Tunnel Springs
Alabama,AL,Tuscaloosa AL,33.2349,-87.5268,Tuscaloosa
Alabama,AL,Tuscumbia AL,34.7204,-87.7035,Tuscumbia
Alabama,AL,Tuskegee AL,32.4395,-85.7139,Tuskegee
Alabama,AL,Twin AL,33.9978,-87.8497,Twin
Alabama,AL,Tyler AL,32.3393,-86.8797,Tyler
Alabama,AL,Underwood AL,34.8712,-87.7009,Underwood
Alabama,AL,Union AL,32.9938,-87.9071,Union
Alabama,AL,Union Grove AL,34.4025,-86.4483,Union Grove
Alabama,AL,Union Springs AL,32.1395,-85.7141,Union Springs
Alabama,AL,Uniontown AL,32.449,-87.4958,Uniontown
Alabama,AL,Uriah AL,31.3074,-87.4992,Uriah
Alabama,AL,Valley AL,32.8088,-85.1771,Valley
Alabama,AL,Valley Creek AL,33.3876,-87.0722,Valley Creek
Alabama,AL,Valley Grande AL,32.4862,-87.0305,Valley Grande
Alabama,AL,Valley Head AL,34.5575,-85.6214,Valley Head
Alabama,AL,Vance AL,33.1746,-87.2313,Vance
Alabama,AL,Vandiver AL,33.4601,-86.5251,Vandiver
Alabama,AL,Verbena AL,32.7499,-86.5114,Verbena
Alabama,AL,Vernon AL,33.7589,-88.1144,Vernon
Alabama,AL,Vestavia Hills AL,33.4516,-86.7443,Vestavia Hills
Alabama,AL,Village Springs AL,33.7584,-86.6386,Village Springs
Alabama,AL,Vina AL,34.3757,-88.0602,Vina
Alabama,AL,Vincent AL,33.3848,-86.4086,Vincent
Alabama,AL,Vinegar Bend AL,31.2594,-88.3712,Vinegar Bend
Alabama,AL,Vredenburgh AL,31.8237,-87.3178,Vredenburgh
Alabama,AL,Wadley AL,33.1239,-85.5683,Wadley
Alabama,AL,Wagarville AL,31.4363,-88.0283,Wagarville
Alabama,AL,Waldo AL,33.3892,-86.036,Waldo
Alabama,AL,Wallsboro AL,32.5868,-86.2091,Wallsboro
Alabama,AL,Walnut Grove AL,34.0641,-86.2863,Walnut Grove
Alabama,AL,Ward AL,32.3621,-88.2781,Ward
Alabama,AL,Warrior AL,33.8152,-86.8153,Warrior
Alabama,AL,Waterloo AL,34.9172,-88.0655,Waterloo
Alabama,AL,Wattsville AL,33.6815,-86.2797,Wattsville
Alabama,AL,Waverly AL,32.7333,-85.5761,Waverly
Alabama,AL,Weaver AL,33.7602,-85.8117,Weaver
Alabama,AL,Webb AL,31.2572,-85.2898,Webb
Alabama,AL,Wedowee AL,33.3078,-85.4864,Wedowee
Alabama,AL,Wellington AL,33.8226,-85.8927,Wellington
Alabama,AL,Weogufka AL,33.0267,-86.3169,Weogufka
Alabama,AL,West Blocton AL,33.1186,-87.1253,West Blocton
Alabama,AL,West Jefferson AL,33.6499,-87.0656,West Jefferson
Alabama,AL,West Point AL,34.2401,-86.9625,West Point
Alabama,AL,West Selmont AL,32.3912,-87.0172,West Selmont
Alabama,AL,Weston AL,34.1598,-88.032,Weston
Alabama,AL,Westover AL,33.3715,-86.5358,Westover
Alabama,AL,Wetumpka AL,32.5406,-86.2054,Wetumpka
Alabama,AL,Whatley AL,31.6463,-87.7108,Whatley
Alabama,AL,White Hall AL,32.2993,-86.7148,White Hall
Alabama,AL,White Plains AL,33.7603,-85.688,White Plains
Alabama,AL,Whitesboro AL,34.1682,-86.0572,Whitesboro
Alabama,AL,Wilmer AL,30.8232,-88.3614,Wilmer
Alabama,AL,Wilsonia AL,34.0998,-85.9041,Wilsonia
Alabama,AL,Wilsonville AL,33.2356,-86.4881,Wilsonville
Alabama,AL,Wilton AL,33.0813,-86.8799,Wilton
Alabama,AL,Winfield AL,33.9311,-87.797,Winfield
Alabama,AL,Winterboro AL,33.3215,-86.1969,Winterboro
Alabama,AL,Woodland AL,33.3756,-85.3975,Woodland
Alabama,AL,Woodstock AL,33.2194,-87.1489,Woodstock
Alabama,AL,Woodville AL,34.6256,-86.2792,Woodville
Alabama,AL,Wren AL,34.4343,-87.2936,Wren
Alabama,AL,Yarbo AL,31.5438,-88.2778,Yarbo
Alabama,AL,Yellow Bluff AL,31.9622,-87.4808,Yellow Bluff
Alabama,AL,Yellow Pine AL,31.4057,-88.4297,Yellow Pine
Alabama,AL,York AL,32.4998,-88.2938,York
Arkansas,AR,Abbott AR,35.0734,-94.1938,Abbott
Arkansas,AR,Adona AR,35.04,-92.899,Adona
Arkansas,AR,Agnos AR,36.2773,-91.6915,Agnos
Arkansas,AR,Alabam AR,36.1526,-93.6813,Alabam
Arkansas,AR,Alco AR,35.8876,-92.3671,Alco
Arkansas,AR,Alexander AR,34.6182,-92.4513,Alexander
Arkansas,AR,Alicia AR,35.8943,-91.0832,Alicia
Arkansas,AR,Alix AR,35.4248,-93.7305,Alix
Arkansas,AR,Alleene AR,33.7701,-94.2605,Alleene
Arkansas,AR,Allport AR,34.5401,-91.7841,Allport
Arkansas,AR,Alma AR,35.4914,-94.2183,Alma
Arkansas,AR,Almond AR,35.6959,-91.7985,Almond
Arkansas,AR,Almyra AR,34.4057,-91.4108,Almyra
Arkansas,AR,Alpena AR,36.2897,-93.3043,Alpena
Arkansas,AR,Alpine AR,34.229,-93.3791,Alpine
Arkansas,AR,Altheimer AR,34.324,-91.8486,Altheimer
Arkansas,AR,Altus AR,35.4461,-93.7639,Altus
Arkansas,AR,Amagon AR,35.5632,-91.1092,Amagon
Arkansas,AR,Amity AR,34.2663,-93.4632,Amity
Arkansas,AR,Amy AR,33.7321,-92.8154,Amy
Arkansas,AR,Anthonyville AR,35.0398,-90.3405,Anthonyville
Arkansas,AR,Antoine AR,34.0342,-93.4226,Antoine
Arkansas,AR,Aplin AR,34.974,-92.9788,Aplin
Arkansas,AR,Appleton AR,35.4254,-92.8743,Appleton
Arkansas,AR,Arden AR,33.6896,-94.2858,Arden
Arkansas,AR,Arkadelphia AR,34.1245,-93.0719,Arkadelphia
Arkansas,AR,Arkana AR,36.2384,-92.3165,Arkana
Arkansas,AR,Arkansas City AR,33.609,-91.205,Arkansas City
Arkansas,AR,Arkinda AR,33.7804,-94.4688,Arkinda
Arkansas,AR,Armorel AR,35.9201,-89.7981,Armorel
Arkansas,AR,Ash Flat AR,36.2364,-91.6072,Ash Flat
Arkansas,AR,Ashdown AR,33.6746,-94.1266,Ashdown
Arkansas,AR,Atkins AR,35.2415,-92.9464,Atkins
Arkansas,AR,Atlanta AR,33.1187,-93.0527,Atlanta
Arkansas,AR,Aubrey AR,34.7197,-90.8981,Aubrey
Arkansas,AR,Augusta AR,35.2854,-91.3616,Augusta
Arkansas,AR,Austin AR,35.0072,-91.9892,Austin
Arkansas,AR,Auvergne AR,35.5137,-91.2307,Auvergne
Arkansas,AR,Avilla AR,34.6988,-92.5813,Avilla
Arkansas,AR,Avoca AR,36.3981,-94.0712,Avoca
Arkansas,AR,Bald Knob AR,35.3122,-91.5706,Bald Knob
Arkansas,AR,Banks AR,33.5759,-92.2671,Banks
Arkansas,AR,Banner AR,35.6417,-91.8315,Banner
Arkansas,AR,Barling AR,35.3285,-94.2794,Barling
Arkansas,AR,Barton AR,34.5476,-90.7682,Barton
Arkansas,AR,Bassett AR,35.5358,-90.1294,Bassett
Arkansas,AR,Bates AR,34.9082,-94.3869,Bates
Arkansas,AR,Batesville AR,35.7687,-91.6226,Batesville
Arkansas,AR,Bauxite AR,34.5605,-92.4989,Bauxite
Arkansas,AR,Bay AR,35.7458,-90.5541,Bay
Arkansas,AR,Bayou Meto AR,34.2237,-91.5212,Bayou Meto
Arkansas,AR,Bearden AR,33.7279,-92.6184,Bearden
Arkansas,AR,Beaver AR,36.4755,-93.7724,Beaver
Arkansas,AR,Bee Branch AR,35.4509,-92.3946,Bee Branch
Arkansas,AR,Beebe AR,35.0713,-91.9002,Beebe
Arkansas,AR,Beedeville AR,35.4285,-91.1113,Beedeville
Arkansas,AR,Beirne AR,33.8887,-93.2041,Beirne
Arkansas,AR,Belfast AR,34.4145,-92.459,Belfast
Arkansas,AR,Bella Vista AR,36.4667,-94.2708,Bella Vista
Arkansas,AR,Bellefonte AR,36.1997,-93.048,Bellefonte
Arkansas,AR,Belleville AR,35.0916,-93.4455,Belleville
Arkansas,AR,Ben Hur AR,35.7304,-92.973,Ben Hur
Arkansas,AR,Ben Lomond AR,33.8336,-94.1176,Ben Lomond
Arkansas,AR,Benton AR,34.5769,-92.5716,Benton
Arkansas,AR,Bentonville AR,36.3579,-94.2286,Bentonville
Arkansas,AR,Bergman AR,36.3129,-93.0115,Bergman
Arkansas,AR,Berryville AR,36.3713,-93.5704,Berryville
Arkansas,AR,Bethel Heights AR,36.2258,-94.1276,Bethel Heights
Arkansas,AR,Bethesda AR,35.7915,-91.7885,Bethesda
Arkansas,AR,Bexar AR,36.2867,-91.9957,Bexar
Arkansas,AR,Big Flat AR,36.0056,-92.4066,Big Flat
Arkansas,AR,Big Fork AR,34.4865,-93.9699,Big Fork
Arkansas,AR,Bigelow AR,34.9981,-92.6312,Bigelow
Arkansas,AR,Biggers AR,36.332,-90.8053,Biggers
Arkansas,AR,Bingen AR,33.9757,-93.7841,Bingen
Arkansas,AR,Birdsong AR,35.4594,-90.2616,Birdsong
Arkansas,AR,Birta AR,35.0173,-93.1335,Birta
Arkansas,AR,Biscoe AR,34.8209,-91.4043,Biscoe
Arkansas,AR,Bismarck AR,34.3162,-93.1707,Bismarck
Arkansas,AR,Black Fork AR,34.767,-94.4311,Black Fork
Arkansas,AR,Black Oak AR,35.8367,-90.3675,Black Oak
Arkansas,AR,Black Rock AR,36.1071,-91.1071,Black Rock
Arkansas,AR,Black Springs AR,34.4604,-93.7111,Black Springs
Arkansas,AR,Blackton AR,34.6676,-91.1043,Blackton
Arkansas,AR,Blackwell AR,35.2223,-92.8413,Blackwell
Arkansas,AR,Blevins AR,33.8715,-93.5778,Blevins
Arkansas,AR,Blue Ball AR,34.9623,-93.7085,Blue Ball
Arkansas,AR,Blue Eye AR,36.4964,-93.3974,Blue Eye
Arkansas,AR,Blue Mountain AR,35.1311,-93.7161,Blue Mountain
Arkansas,AR,Bluff City AR,33.7209,-93.1321,Bluff City
Arkansas,AR,Bluffton AR,34.9054,-93.6007,Bluffton
Arkansas,AR,Blytheville AR,35.9326,-89.9053,Blytheville
Arkansas,AR,Board Camp AR,34.5379,-94.0955,Board Camp
Arkansas,AR,Bodcaw AR,33.5606,-93.4013,Bodcaw
Arkansas,AR,Boles AR,34.7795,-94.0491,Boles
Arkansas,AR,Bonanza AR,35.2335,-94.4172,Bonanza
Arkansas,AR,Bono AR,35.9086,-90.7971,Bono
Arkansas,AR,Booneville AR,35.1392,-93.9181,Booneville
Arkansas,AR,Boswell AR,36.0403,-92.0557,Boswell
Arkansas,AR,Boydsville AR,36.3342,-90.3837,Boydsville
Arkansas,AR,Bradford AR,35.4223,-91.4556,Bradford
Arkansas,AR,Bradley AR,33.0993,-93.6571,Bradley
Arkansas,AR,Branch AR,35.3079,-93.9546,Branch
Arkansas,AR,Brasfield AR,34.8329,-91.3807,Brasfield
