state_long,state_short,city_state,mj_legal,lat,long,sighting_date,short_description,,
Texas,TX,Austin TX,No,30.3038,-97.7545,7/27/2018,"{rjl} Light in sky observed over two week period. Spinning, hovering, moving fast",,
Texas,TX,Austin TX,No,30.3038,-97.7545,8/4/2018,{jpg} Daughter though was star noticed it wasn't then noticed it was not,,
Texas,TX,Austin TX,No,30.3038,-97.7545,8/10/2018,{jpg} Large black triangle with dim star like lights at each point,,
Texas,TX,Austin TX,No,30.3038,-97.7545,8/13/2018,"{cak} Blue/green flashing light that was moving erratically, then started flashing brighter red and I lost sight of it",,
Texas,TX,Austin TX,No,30.3038,-97.7545,8/25/2018,{jpg} At 40 seconds in video a ufo appears at very high at high speed,,
North Carolina,NC,Autryville NC,No,34.9965,-78.6412,10/23/2018,{cak} Helicopter tailing non lighted aircraft,,
Missouri,MO,Auxvasse MO,Yes,39.0174,-91.8958,7/9/2018,{jpg} object moved in a steady path S-N. No noise. No blinking,,
California,CA,Avalon CA,Yes,33.3338,-118.3317,11/28/2018,"{tjd} Captured erratically moving glowing object in under one second of video, slowed down to 40 seconds.",,
California,CA,Avalon CA,Yes,33.3338,-118.3317,11/28/2018,{tjd} A bright pinpoint object high overhead that hovered then moved smoothly in various directions.,,
Florida,FL,Aventura FL,Yes,25.9566,-80.1371,2/24/2018,{cak} Bright fast passing low light,,
North Carolina,NC,Avon NC,No,35.3467,-75.5069,9/4/2018,{jpg} 5-8 shooting stars emerged into a tighter formation and turned east into the clouds. This was in space. it was high. it looked like meteors at first.,,
Ohio,OH,Avon OH,Yes,41.4485,-82.0187,9/29/2018,{jpg} Fire-like balls of light,,
New Mexico,NM,Aztec NM,Yes,36.8189,-107.9823,5/8/2018,{td} Amber colored light pattern observed thru a telescope.,,
New York,NY,Babylon NY,Yes,40.6949,-73.3271,7/6/2018,"{dr}Total of five objects hovering, forming straight lines, circles, and both increasing and decreasing in brightness",,
Texas,TX,Bacliff TX,No,29.5077,-94.9878,8/28/2018,"{jpg} Hovered over water, then went in a over land, looked like it was carrying a cage.",,
Colorado,CO,Bailey CO,Yes,39.4055,-105.4733,3/8/2018,{jpg} Good sized dark egg shape hovering over foothills.,,
Georgia,GA,Bainbridge GA,No,30.9046,-84.5722,5/13/2018,"{rjl} Bright lights (3) pulsed and descended until under tree line, did not see anything else.",,
California,CA,Baker CA,Yes,35.2769,-116.0717,11/26/2018,"{tjd} Lights flashed above hills and mountains, stagnant",,
Oregon,OR,Baker City OR,Yes,44.7749,-117.832,12/5/2018,{jpg} 1 white 6 reddish orange craft flying in formation- white lead craft appeared larger than others,,
Louisiana,LA,Baker LA,No,30.5833,-91.1578,7/12/2018,{td} It was an opening in a massive snake head cloud. Lightning only flashed in that part. Some lightning comes out of it sideways,,
California,CA,Bakersfield CA,Yes,35.3528,-119.0354,6/22/2018,{rjl} Light moving very fast. Too fast for a satellite or aircraft,,
California,CA,Bakersfield CA,Yes,35.3528,-119.0354,12/13/2018,{rjl} This. Was a very Loud Sonic boom that happen 2 times....,,
California,CA,Baldwin Park CA,Yes,34.0829,-117.972,10/7/2018,{tjd} Me and 6 PEOPLE never seen anything like this. Please contact 6262951086,,
New York,NY,Baldwinsville NY,Yes,43.157,-76.3318,9/24/2018,"{jpg} For approx. 5 seconds three UFOs were in view, long enough to take pix.",,
Missouri,MO,Ballwin MO,Yes,38.5949,-90.5501,11/14/2018,"{cak} On November 14, 2018, I saw sudden brightening in the sky for around 11 minutes and it disappeared very rapidly. Took picture from my iPhone.",,
Maine,ME,Bangor ME,Yes,44.8322,-68.7906,2/21/2018,{dr}4am went on porch for a smoke saw orb traveling down the path of electrical lines very slowly scoping the street fast it noticed me as I it then it squiggled and disappeared before my eyes,,
Maine,ME,Bangor ME,Yes,44.8322,-68.7906,7/24/2018,{cak} Driving home tonight I saw a hovering object that appeared to be too high for a drone (it disappeared behind the clouds) yet too stationary to be a plane.,,
Texas,TX,Bangs TX,No,31.7161,-99.1303,3/7/2018,"{cak} Teardrop/Meteor shape but hovering, slightly descending; appeared/disappeared materialized/dematerialized",,
Kentucky,KY,Bardwell KY,No,36.874,-89.0091,11/27/2018,{tjd} This picture was taken by game camera,,
California,CA,Barstow CA,Yes,34.8655,-117.0464,5/7/2018,{rjl} Riding my motorcycle taking pictures. This was shot was port side.,,
Tennessee,TN,Bartlett TN,No,35.2337,-89.8195,7/27/2018,Noticed a bright low triangular shape hovering pretty close not sure what it was. Seen twice now,,
Tennessee,TN,Bartlett TN,No,35.2337,-89.8195,9/29/2018,In back yard looking to east saw 4 red lights equal spaced in vertical about 45 degree over horizon that drifted north and upward and went out observing more than 4 more,,
Texas,TX,Bastrop TX,No,30.1112,-97.3159,6/7/2018,"{jpg} Small, fast object at apparent high altitude reflected light at times while turning.",,
Mississippi,MS,Batesville MS,No,34.3148,-89.9249,8/5/2018,"{jpg} 3 objects, S, SW and W sky, very bright lights on SW one and dimmer on the other two Felt they were moving but so far away couldn't tell.",,
Mississippi,MS,Batesville MS,No,34.3148,-89.9249,8/24/2018,{rjl} Same 3 objects reported before.,,
Nevada,NV,Battle Mountain NV,Yes,40.6379,-116.9485,10/13/2018,{rjl} I have come across this information which is unexplained. All attempts to pass this on have failed.,,
Michigan,MI,Bay City MI,Yes,43.5903,-83.8886,7/2/2018,{dr}First observed lingering off to the west. Then flew due east over us till out of sight.,,
New York,NY,Bay Shore NY,Yes,40.7317,-73.2505,5/15/2018,"{cak} Two silent glowing orbs similar to ball lightning approach our vehicle, beaming twice like a camera, then disappear.",,
Colorado,CO,Bayfield CO,Yes,37.2353,-107.5948,1/11/2018,"{cak} Bright, patterns severely weeks, real bright",,
Wisconsin,WI,Bayfield WI,No,46.8141,-90.8226,2/5/2018,"{jpg} Two objects hovering, one to the right was all red lights (7) the other white blue green yellow. One with red lights moved east than disappeared.",,
Wisconsin,WI,Bayfield WI,No,46.8141,-90.8226,9/8/2018,{cak} Saw flashing green/orange/white light in no particular order stationary over Bayfield in numerous locations SW sky.,,
Ohio,OH,Beach City OH,Yes,40.6531,-81.5798,6/7/2018,"{jpg} Looked like a neighbor twin to Saturn, then it completed a semi-circle around Saturn.",,
Kentucky,KY,Beattyville KY,No,37.5843,-83.7065,10/23/2018,{cak} Balls of light that change shape and pulsate. Hover change direction follow ridge lines. See on a regular basis.,,
California,CA,Beaumont CA,Yes,33.9052,-116.976,7/9/2018,{jpg} One glowing orb that exploded the light off itself and then the metal dim orb was left. And one huge think back in the distance looking like the millennium falcon. The orb was bigger than a house or and the ship must have been a small sky scrapper,,
Pennsylvania,PA,Beaver PA,Yes,40.6936,-80.3074,8/6/2018,{jpg} Two planes chasing each other one stopped other flew away,,
Utah,UT,Beaver UT,Yes,38.2759,-112.6383,11/11/2018,{cak} It had two domes on it and what appeared to be tanks underneath.,,
Ohio,OH,Beavercreek OH,Yes,39.7312,-84.0627,10/9/2018,"{tjd} I noticed a military plane in the sky, a bright light appeared high above it. The light was bright and appeared and disappeared 3 times.",,
Oregon,OR,Beaverton OR,Yes,45.4779,-122.8168,7/21/2018,"{td} Silver, very reflective shape (really shiny) rose high up into the atmosphere, moving vaguely West or NW",,
Oregon,OR,Beaverton OR,Yes,45.4779,-122.8168,11/23/2018,{rjl}I noticed circles forming in the clouds. Then other shapes started to manifest in the approximate area. Like triangle shapes with perfect right angles. Another shape with a triangle inside of it with circles at the points of the triangle. Not clouds,,
Indiana,IN,Bedford IN,No,38.8602,-86.4895,9/3/2018,"{jpg}Saw light thought was a star then it approached me, stopped, reversed course, reversed course again, suddenly was huge cross of red lights in sky-hovered over me then flashed more lights showing a rectangle shape flashed a center light of a blue-gray",,
North Dakota,ND,BELCOURT ND,Yes,48.8417,-99.7447,8/15/2018,{rjl} UFO STAR LIKE LIGHT MOVING THROUGH NORTHEN SKY BEING FOLLOWED BY A MILITARY JET OF SOME KIND.,,
North Dakota,ND,Belfield ND,Yes,46.8861,-103.1986,11/9/2018,{tjd} I witnessed 4-6,,
California,CA,Bell Gardens CA,Yes,33.9663,-118.155,1/1/2018,{dr}hovering orb. jagged movement. disappeared into the sky... reduced in size then poof,,
Arkansas,AR,Bella Vista AR,Yes,36.4667,-94.2708,4/16/2018,{rjl} Bright light observed in western sky. It swung leaf-like. At one point it emitted a corona of small lights leaving a dark center.,,
Arkansas,AR,Bella Vista AR,Yes,36.4667,-94.2708,6/6/2018,{jpg} Non blinking amber orb at great distance traveling I. Straight line the next totally disappeared. Was same size in night sky as Jupiter,,
South Dakota,SD,Belle Fourche SD,No,44.6635,-103.8562,4/30/2018,{jpg} It sucked my rabbit it died,,
Pennsylvania,PA,Bellefonte PA,Yes,40.9141,-77.7683,7/15/2018,"{jpg} grandson took picture from car window down. I seen picture as I loaded in computer, could see the aura around the object when blown up. I asked him (8yrs old) if he seen something when taking the picture, he said he did",,
Pennsylvania,PA,Bellefonte PA,Yes,40.9141,-77.7683,11/1/2018,{cak} Reptilian or not this is real they are real and Bellefonte has had numerous tremors and a earthquake,,
Pennsylvania,PA,Bellefonte PA,Yes,40.9141,-77.7683,12/18/2018,"{rjl} Their was so many!! Different sizes and shapes!! Triangle, cigar, and huge round",,
New York,NY,Bellerose NY,Yes,40.7242,-73.7167,2/12/2018,"{rjl} the object was hovering in the south east sky, hard for me to say the distance or size of the object. was hovering and flashing several colors then it slowly descended towards SSE",,
Wisconsin,WI,Belleville WI,No,42.8643,-89.5402,10/21/2018,{cak} Saw very metallic object that remained stationary over corn field at helicopter like altitude. Become rapidly thinner and was gone into thin air.,,
Pennsylvania,PA,Bellevue PA,Yes,40.4945,-80.055,3/17/2018,"{dr}looked before and after turning a corner, where a building obstructed view, turned corner and it was gone",,
Washington,WA,Bellevue WA,Yes,47.5953,-122.155,9/25/2018,{dr}Large flying object with 2 large red tail lights pulsating rhythmically and a periodic small white flash on right side of object,,
Washington,WA,Bellevue WA,Yes,47.5953,-122.155,11/22/2018,{rjl} A strange stationary and bright light observed on the early morning sky for about 15 minutes.,,
California,CA,Bellflower CA,Yes,33.888,-118.1271,10/7/2018,{tjd} Two together one fires laser/ hit other one and colored dust came off one hovered while orbs 1 big 2 small orbs attacked ship with lights,,
Massachusetts,MA,Bellingham MA,Yes,42.094,-71.476,9/16/2018,Witnessed objects in the southern sky slowly moving closer. Eventually stopped over my home. Made quick movements back forth up and down. Eventually went higher and higher until disappeared.,,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,2/1/2018,{td}white light passing below clouds from north to south,,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,2/7/2018,{jpg} White object teardrop shape moving sort of from South to NW,,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,4/3/2018,{jpg} 3 Orange orbs traveling north then south west,,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,5/7/2018,{cak} white light object hovering then descending on top of Mt. Baker,,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,6/12/2018,{cak} 3 blinking white lights moving from North to South.,,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,8/23/2018,{rjl} Bright Light that got bigger as it got closer.,,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,9/1/2018,"{td} 3 orange lights in a row , moving away them toward each other, up and down also",,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,9/6/2018,{cak} 3 orange lights circling around Portage island,,
Washington,WA,Bellingham WA,Yes,48.7534,-122.4683,10/10/2018,{rjl} Triangle with 3 red lights on sides,,
New Jersey,NJ,Bellmawr NJ,Yes,39.8665,-75.0942,5/9/2018,{td] 3 UFO 2 playing and 1 watching,,
New Jersey,NJ,Bellmawr NJ,Yes,39.8665,-75.0942,11/3/2018,{jpg} Bright metallic disc/oval shape. No windows. Disappeared,,
Texas,TX,Bellville TX,No,29.9472,-96.2598,11/9/2018,{dr}3 bright lights in triangle,,
New Jersey,NJ,Belmar NJ,Yes,40.18,-74.0257,8/5/2018,"{jpg} 2 objects Brighter than any star , no blink like aircraft blinked out in a red dot",,
Oregon,OR,Bend OR,Yes,44.0562,-121.3087,8/2/2018,"{rjl} Massive bright light above clouds. Stationary for a second, then accelerated and ascended out of sight. Light faded as it ascended.",,
Arizona,AZ,Benson AZ,Yes,31.9157,-110.3257,8/31/2018,{jpg} I saw it come rapidly from the west. Then the triangle shape with lights at each corner remained stationary,,
Michigan,MI,Benton Harbor MI,Yes,42.116,-86.4484,4/9/2018,{td} looks like a star until I aimed my scope at it. Cigar shape,,
Mississippi,MS,Bentonia MS,No,32.6437,-90.3692,8/17/2018,{cak} Pictures on deer cam.,,
California,CA,Berkeley CA,Yes,37.8723,-122.276,12/19/2018,{tjd} Meteor Pictures with Blue Lights,,
West Virginia,WV,Berkeley Springs WV,Yes,39.627,-78.2272,4/8/2018,{td} Taking trash out look up on skyline and see a light slowly moving and disappearing before me,,
West Virginia,WV,Berkeley Springs WV,Yes,39.627,-78.2272,8/26/2018,"{tdI was taking pictures of the moon Sunday night through my telescope with my cell phone focused on the moon from the eyepiece. As I was quickly snapping shots, object flew across the moon in less than 3 seconds, leaving a black trail of smoke, no lights",,
Michigan,MI,Berkley MI,Yes,42.4986,-83.1853,5/8/2018,{td} 2 oval shaped objects . Bright shimmery white in color .,,
California,CA,Bermuda Dunes CA,Yes,33.7434,-116.2873,8/16/2018,{rjl} I Was going south East & was approx. 1 block from house. It was exactly 6pm because I glanced at iPhone. There were clouds in sky and color was white. I Noticed a bank of clouds approx. 10-15 miles away. observed two objects coming from cloud,,
California,CA,Bermuda Dunes CA,Yes,33.7434,-116.2873,8/28/2018,{td} Light in sky went SE then made U-Turn and went Ne,,
Colorado,CO,Berthoud CO,Yes,40.3059,-105.0412,5/24/2018,{rjl} New military-grade prototype drone?,,
Colorado,CO,Berthoud CO,Yes,40.3059,-105.0412,5/26/2018,{rjl} New military-grade prototype drone/fighter?,,
Michigan,MI,Bertrand MI,Yes,41.7745,-86.2622,3/31/2018,"{td} US 12 Bertrand, Michigan",,
Pennsylvania,PA,Bethel Park PA,Yes,40.3239,-80.0364,7/29/2018,{rjl} Large silent Gold orb flew in front of full moon blocked out upper 25 percent from view and winked out after passing moon,,
Pennsylvania,PA,Bethlehem PA,Yes,40.6266,-75.3679,2/6/2018,{jpg} Driving NW on Pa Rt 22 (5:25ET) obj shot by other object . please look into this. Object 2..stood for long time following1st obj observed obj 2 come down. I was way to far but I know wat I saw wasn't no military craft.. Waa way to big and the behavior wasn't,,
Pennsylvania,PA,Bethlehem PA,Yes,40.6266,-75.3679,4/10/2018,{td} I was sitting on my porch and looking out and saw a random light. But I zoomed in and it was a ring. Shortly after a second appeared this one flickering. No later than ten minutes both were gone.,,
Pennsylvania,PA,Bethlehem PA,Yes,40.6266,-75.3679,7/2/2018,"{dr}saw huge object from afar (assumed vehicle) taking up whole road, got closer and recognized saucer shape and forbidden startled badly",,
Pennsylvania,PA,Bethlehem PA,Yes,40.6266,-75.3679,8/26/2018,"{td} Red orb hovering along route 378.. glowing red, no structural appendages... Just a fuzzy red ball of light. We were driving so we didn't stop.. I saw it my wife did not.",,
Colorado,CO,Beulah CO,Yes,38.075,-104.9867,6/16/2018,"{rjl} Fast-moving trapezoidal lights on clouds, + beam up or down from clouds in mountainous area",,
California,CA,Beverly Hills CA,Yes,34.0786,-118.4021,10/16/2018,"{rjl} Object with about 3 lights, pulsing slowly, flying west to east. Another star-like object also.",,
Florida,FL,Beverly Hills FL,Yes,28.9175,-82.4541,3/18/2018,{rjl} Spherical object that would light up and move instantly from one position in the sky to another. Hovered and pulsated a lot.,,
Maine,ME,Biddeford ME,Yes,43.4674,-70.4512,1/1/2018,{dr}Hovering looked like it was struggling to stay afloat.,,
California,CA,Big bear city CA,Yes,34.2536,-116.7903,10/29/2018,{cak} 2 bright lights in close proximity....stationary for 15 sec then left area at super high speed leaving a trail,,
California,CA,big bear lake CA,Yes,34.243,-116.8955,7/23/2018,"{rjl} outside taking a break at 10 am, saw a light shining down on me I looked up in the sky and saw a UFO fly right over",,
